Name,HOMFLY
12a_51,(-v^(-6)+ v^(-2)+ 3-2*v^2)+ (-v^(-6)+ 2*v^(-4)+ v^(-2)+ 4-v^4)*z^2+ (2*v^(-4)+ 1+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_52,(3*v^8+ 3*v^10-8*v^12+ 3*v^14)+ (10*v^8+ 16*v^10-21*v^12+ 4*v^14)*z^2+ (12*v^8+ 23*v^10-15*v^12+ v^14)*z^4+ (6*v^8+ 12*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_53,(v^6+ 2*v^8+ v^10-5*v^12+ 2*v^14)+ (3*v^6+ 9*v^8+ 3*v^10-8*v^12+ v^14)*z^2+ (3*v^6+ 10*v^8+ 5*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_54,(-v^(-4)+ v^(-2)+ 3-4*v^2+ 3*v^4-v^6)+ (-v^(-4)+ 3*v^(-2)+ 3-8*v^2+ 6*v^4-v^6)*z^2+ (2*v^(-2)-6*v^2+ 3*v^4)*z^4+ (-1-2*v^2)*z^6
12a_55,(2*v^6+ v^8-v^10-2*v^12+ v^14)+ (5*v^6+ 5*v^8+ 2*v^10-6*v^12+ v^14)*z^2+ (4*v^6+ 6*v^8+ 5*v^10-3*v^12)*z^4+ (v^6+ 2*v^8+ 2*v^10)*z^6
12a_56,(v^4+ v^6-v^8+ 2*v^10-3*v^12+ v^14)+ (2*v^4+ 3*v^6+ v^8+ 3*v^10-3*v^12)*z^2+ (v^4+ 2*v^6+ 2*v^8+ 2*v^10)*z^4
12a_57,(-v^(-6)+ 4*v^(-4)-5*v^(-2)+ 2+ 2*v^2-v^4)+ (-v^(-6)+ 6*v^(-4)-9*v^(-2)+ 2+ 3*v^2-v^4)*z^2+ (3*v^(-4)-6*v^(-2)+ 2*v^2)*z^4+ (-2*v^(-2)-1)*z^6
12a_58,(v^(-4)-5*v^(-2)+ 9-5*v^2+ v^4)+ (2*v^(-4)-10*v^(-2)+ 17-10*v^2+ 2*v^4)*z^2+ (v^(-4)-7*v^(-2)+ 13-7*v^2+ v^4)*z^4+ (-2*v^(-2)+ 5-2*v^2)*z^6+ z^8
12a_59,(1-2*v^2+ 5*v^4-4*v^6+ v^8)+ (2-7*v^2+ 11*v^4-6*v^6+ v^8)*z^2+ (2-8*v^2+ 9*v^4-3*v^6)*z^4+ (1-4*v^2+ 3*v^4)*z^6-v^2*z^8
12a_60,(2*v^(-4)-5*v^(-2)+ 5-v^2)+ (2*v^(-4)-9*v^(-2)+ 10-5*v^2+ v^4)*z^2+ (v^(-4)-6*v^(-2)+ 9-5*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ z^8
12a_61,(-2*v^(-2)+ 7-7*v^2+ 4*v^4-v^6)+ (-3*v^(-2)+ 12-15*v^2+ 9*v^4-2*v^6)*z^2+ (-v^(-2)+ 8-12*v^2+ 7*v^4-v^6)*z^4+ (2-5*v^2+ 2*v^4)*z^6-v^2*z^8
12a_62,(-v^(-4)+ 3*v^(-2)-1-2*v^2+ 3*v^4-v^6)+ (-v^(-4)+ 4*v^(-2)-3-3*v^2+ 4*v^4-v^6)*z^2+ (2*v^(-2)-2-2*v^2+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_63,(1-2*v^2+ 5*v^4-4*v^6+ v^8)+ (2-7*v^2+ 11*v^4-6*v^6+ v^8)*z^2+ (2-8*v^2+ 9*v^4-3*v^6)*z^4+ (1-4*v^2+ 3*v^4)*z^6-v^2*z^8
12a_64,(v^2+ 2*v^4-5*v^6+ 6*v^8-4*v^10+ v^12)+ (2*v^2+ 3*v^4-11*v^6+ 12*v^8-4*v^10)*z^2+ (v^2-9*v^6+ 6*v^8)*z^4+ (-v^4-3*v^6)*z^6
12a_65,(-2*v^(-6)+ 3*v^(-4)-2*v^(-2)+ 4-2*v^2)+ (-3*v^(-6)+ 8*v^(-4)-5*v^(-2)+ 8-3*v^2)*z^2+ (-v^(-6)+ 7*v^(-4)-6*v^(-2)+ 7-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_66,(-2*v^(-2)+ 7-7*v^2+ 4*v^4-v^6)+ (-5*v^(-2)+ 15-14*v^2+ 6*v^4-v^6)*z^2+ (-3*v^(-2)+ 13-10*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_67,(-v^(-6)+ 4*v^(-4)-5*v^(-2)+ 3)+ (-2*v^(-6)+ 7*v^(-4)-10*v^(-2)+ 6-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_68,(2*v^(-2)-3+ 2*v^2)+ (-v^(-6)+ v^(-4)+ v^(-2)-4+ 2*v^2-v^4)*z^2+ (2*v^(-4)-1+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_69,(v^(-8)-3*v^(-6)+ 3*v^(-4)-v^(-2)+ 1)+ (v^(-8)-6*v^(-6)+ 9*v^(-4)-5*v^(-2)+ 1)*z^2+ (-3*v^(-6)+ 9*v^(-4)-7*v^(-2)+ 2)*z^4+ (3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
12a_70,(-v^(-10)+ 3*v^(-8)-4*v^(-6)+ 2*v^(-4)+ v^(-2))+ (-v^(-10)+ 6*v^(-8)-9*v^(-6)+ 6*v^(-4))*z^2+ (3*v^(-8)-9*v^(-6)+ 7*v^(-4)-2*v^(-2))*z^4+ (-3*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12a_71,(2-3*v^2+ 3*v^4-v^6)+ (-2*v^(-2)+ 5-7*v^2+ 6*v^4-2*v^6)*z^2+ (-v^(-2)+ 6-7*v^2+ 6*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6-v^2*z^8
12a_72,(v^(-2)-1+ v^2)+ (-v^(-4)+ v^(-2)-1+ v^4-v^6)*z^2+ (2*v^(-2)+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_73,(1-v^2+ 2*v^4-v^6)+ (v^(-2)-2*v^2+ 2*v^4-v^6+ v^8)*z^2+ (-2-v^2-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_74,(-2*v^(-6)+ 6*v^(-4)-6*v^(-2)+ 3)+ (v^(-8)-4*v^(-6)+ 12*v^(-4)-14*v^(-2)+ 5)*z^2+ (-3*v^(-6)+ 9*v^(-4)-13*v^(-2)+ 3)*z^4+ (3*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
12a_75,(3*v^4-4*v^6+ 4*v^8-2*v^10)+ (2*v^2+ 5*v^4-9*v^6+ 7*v^8)*z^2+ (v^2-9*v^6+ v^8+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_76,(v^2+ v^8-v^10)+ (1+ 2*v^2-v^4-v^6+ 2*v^8+ v^10)*z^2+ (-v^2-3*v^4-3*v^6-v^8)*z^4
12a_77,(2*v^(-4)-6*v^(-2)+ 7-2*v^2)+ (2*v^(-4)-11*v^(-2)+ 15-7*v^2+ v^4)*z^2+ (v^(-4)-7*v^(-2)+ 13-6*v^2+ v^4)*z^4+ (-2*v^(-2)+ 5-2*v^2)*z^6+ z^8
12a_78,(-2*v^(-8)+ 5*v^(-4)-2*v^(-2))+ (-5*v^(-8)+ 6*v^(-6)+ 11*v^(-4)-5*v^(-2))*z^2+ (-4*v^(-8)+ 9*v^(-6)+ 10*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_79,(4-7*v^2+ 5*v^4-v^6)+ (-3*v^(-2)+ 10-15*v^2+ 7*v^4-v^6)*z^2+ (-3*v^(-2)+ 11-11*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_80,(-v^(-2)+ 5-7*v^2+ 6*v^4-2*v^6)+ (-3*v^(-2)+ 12-16*v^2+ 9*v^4-v^6)*z^2+ (-3*v^(-2)+ 11-12*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_81,(2-2*v^2+ 2*v^6-v^8)+ (-v^(-2)+ 3-2*v^2-3*v^4+ 3*v^6)*z^2+ (-v^(-2)+ 2-3*v^4)*z^4+ (1+ v^2)*z^6
12a_82,(v^6+ 3*v^8-2*v^10-2*v^12+ v^14)+ (3*v^6+ 10*v^8-6*v^12+ v^14)*z^2+ (3*v^6+ 10*v^8+ 4*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_83,(2*v^4-2*v^6+ 4*v^8-4*v^10+ v^12)+ (v^2+ 3*v^4-4*v^6+ 9*v^8-4*v^10)*z^2+ (v^2-4*v^6+ 5*v^8)*z^4+ (-v^4-2*v^6)*z^6
12a_84,(-2*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 4-v^2)+ (-2*v^(-6)+ 10*v^(-4)-13*v^(-2)+ 9-2*v^2)*z^2+ (-v^(-6)+ 7*v^(-4)-12*v^(-2)+ 7-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_85,(-4*v^(-8)+ 5*v^(-6)+ v^(-4)-v^(-2))+ (-6*v^(-8)+ 11*v^(-6)+ 7*v^(-4)-4*v^(-2))*z^2+ (-4*v^(-8)+ 10*v^(-6)+ 9*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_86,(-2*v^(-8)+ 5*v^(-4)-2*v^(-2))+ (-2*v^(-8)+ 2*v^(-6)+ 9*v^(-4)-v^(-2)-1)*z^2+ (-v^(-8)+ 2*v^(-6)+ 6*v^(-4)+ v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_87,(-3*v^(-6)+ 6*v^(-4)-4*v^(-2)+ 3-v^2)+ (-3*v^(-6)+ 12*v^(-4)-11*v^(-2)+ 8-2*v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-11*v^(-2)+ 7-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_88,(2-4*v^2+ 5*v^4-2*v^6)+ (3-9*v^2+ 10*v^4-4*v^6+ v^8)*z^2+ (2-9*v^2+ 8*v^4-3*v^6)*z^4+ (1-4*v^2+ 3*v^4)*z^6-v^2*z^8
12a_89,(-2*v^(-8)+ 2*v^(-6)+ 2*v^(-2)-1)+ (-2*v^(-8)+ 3*v^(-6)+ 4*v^(-4)+ 3*v^(-2)-2)*z^2+ (-v^(-8)+ 2*v^(-6)+ 5*v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_90,(2-4*v^2+ 6*v^4-4*v^6+ v^8)+ (4-12*v^2+ 13*v^4-6*v^6+ v^8)*z^2+ (3-12*v^2+ 10*v^4-3*v^6)*z^4+ (1-5*v^2+ 3*v^4)*z^6-v^2*z^8
12a_91,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (7*v^4-12*v^6+ 7*v^8-v^10)*z^2+ (-2*v^2+ 7*v^4-10*v^6+ 3*v^8)*z^4+ (-v^2+ 4*v^4-3*v^6)*z^6+ v^4*z^8
12a_92,(-v^(-6)+ v^(-4)-v^(-2)+ 4-2*v^2)+ (-2*v^(-6)+ 5*v^(-4)-4*v^(-2)+ 8-3*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-6*v^(-2)+ 7-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_93,(2*v^8+ 5*v^10-9*v^12+ 3*v^14)+ (9*v^8+ 19*v^10-22*v^12+ 4*v^14)*z^2+ (12*v^8+ 24*v^10-15*v^12+ v^14)*z^4+ (6*v^8+ 12*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_94,(4*v^8-5*v^12+ 2*v^14)+ (2*v^6+ 12*v^8+ 2*v^10-8*v^12+ v^14)*z^2+ (3*v^6+ 11*v^8+ 5*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_95,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (-1+ v^2+ 7*v^4-10*v^6+ 4*v^8)*z^2+ (-1+ v^2+ 5*v^4-5*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_96,(v^6+ v^8+ 3*v^10-6*v^12+ 2*v^14)+ (4*v^6+ 6*v^8+ 7*v^10-9*v^12+ v^14)*z^2+ (4*v^6+ 7*v^8+ 7*v^10-3*v^12)*z^4+ (v^6+ 2*v^8+ 2*v^10)*z^6
12a_97,(v^6+ 3*v^8-2*v^10-2*v^12+ v^14)+ (v^4+ 4*v^6+ 6*v^8-3*v^12)*z^2+ (v^4+ 3*v^6+ 4*v^8+ 2*v^10)*z^4
12a_98,(-v^(-2)+ 5-6*v^2+ 4*v^4-v^6)+ (-2*v^(-2)+ 9-14*v^2+ 9*v^4-2*v^6)*z^2+ (-v^(-2)+ 7-12*v^2+ 7*v^4-v^6)*z^4+ (2-5*v^2+ 2*v^4)*z^6-v^2*z^8
12a_99,(-3*v^(-2)+ 8-5*v^2+ v^4)+ (v^(-4)-7*v^(-2)+ 16-10*v^2+ 2*v^4)*z^2+ (v^(-4)-6*v^(-2)+ 13-7*v^2+ v^4)*z^4+ (-2*v^(-2)+ 5-2*v^2)*z^6+ z^8
12a_100,(-v^(-6)+ v^(-4)-v^(-2)+ 4-2*v^2)+ (-v^(-6)+ 4*v^(-4)-4*v^(-2)+ 6-v^4)*z^2+ (3*v^(-4)-4*v^(-2)+ 2+ 2*v^2)*z^4+ (-2*v^(-2)-1)*z^6
12a_101,(-3*v^(-2)+ 8-6*v^2+ 3*v^4-v^6)+ (-5*v^(-2)+ 16-13*v^2+ 6*v^4-v^6)*z^2+ (-3*v^(-2)+ 13-10*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_102,(6*v^8-5*v^10-v^12+ v^14)+ (v^6+ 16*v^8-5*v^10-5*v^12+ v^14)*z^2+ (2*v^6+ 14*v^8+ 2*v^10-3*v^12)*z^4+ (v^6+ 4*v^8+ 2*v^10)*z^6
12a_103,(v^(-2)+ 1-5*v^2+ 6*v^4-2*v^6)+ (v^(-2)-1-7*v^2+ 9*v^4-4*v^6+ v^8)*z^2+ (-2-2*v^2+ 5*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_104,(-3*v^(-6)+ 4*v^(-4)+ v^(-2)-1)+ (-v^(-8)-2*v^(-6)+ 8*v^(-4)+ 2*v^(-2)-2)*z^2+ (-v^(-8)+ v^(-6)+ 6*v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_105,(2*v^4-3*v^6+ 7*v^8-7*v^10+ 2*v^12)+ (5*v^4-8*v^6+ 17*v^8-10*v^10+ v^12)*z^2+ (4*v^4-9*v^6+ 13*v^8-3*v^10)*z^4+ (v^4-5*v^6+ 3*v^8)*z^6-v^6*z^8
12a_106,(v^2-v^4+ 2*v^6+ v^8-3*v^10+ v^12)+ (2*v^2-2*v^4+ 3*v^6+ 4*v^8-3*v^10)*z^2+ (v^2-2*v^4+ 3*v^8)*z^4+ (-v^4-v^6)*z^6
12a_107,(6*v^8-5*v^10-v^12+ v^14)+ (v^6+ 16*v^8-5*v^10-5*v^12+ v^14)*z^2+ (2*v^6+ 14*v^8+ 2*v^10-3*v^12)*z^4+ (v^6+ 4*v^8+ 2*v^10)*z^6
12a_108,(-v^2+ 6*v^4-5*v^6+ v^8)+ (1-5*v^2+ 13*v^4-7*v^6+ v^8)*z^2+ (2-7*v^2+ 10*v^4-3*v^6)*z^4+ (1-4*v^2+ 3*v^4)*z^6-v^2*z^8
12a_109,(-v^(-6)+ v^(-4)+ v^(-2)-1+ 2*v^2-v^4)+ (-v^(-6)+ 3*v^(-4)-1+ 3*v^2-v^4)*z^2+ (2*v^(-4)-v^(-2)-1+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_110,(v^2+ v^4-3*v^6+ 5*v^8-4*v^10+ v^12)+ (2*v^2+ v^4-6*v^6+ 10*v^8-4*v^10)*z^2+ (v^2-v^4-5*v^6+ 5*v^8)*z^4+ (-v^4-2*v^6)*z^6
12a_111,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (7*v^4-12*v^6+ 7*v^8-v^10)*z^2+ (-2*v^2+ 7*v^4-10*v^6+ 3*v^8)*z^4+ (-v^2+ 4*v^4-3*v^6)*z^6+ v^4*z^8
12a_112,(-v^(-6)+ 3*v^(-4)-5*v^(-2)+ 6-2*v^2)+ (-2*v^(-6)+ 8*v^(-4)-12*v^(-2)+ 11-3*v^2)*z^2+ (-v^(-6)+ 7*v^(-4)-11*v^(-2)+ 8-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_113,(4-9*v^2+ 10*v^4-5*v^6+ v^8)+ (5-17*v^2+ 17*v^4-7*v^6+ v^8)*z^2+ (3-13*v^2+ 11*v^4-3*v^6)*z^4+ (1-5*v^2+ 3*v^4)*z^6-v^2*z^8
12a_114,(v^2+ 3*v^4-8*v^6+ 9*v^8-5*v^10+ v^12)+ (2*v^2+ 4*v^4-14*v^6+ 14*v^8-4*v^10)*z^2+ (v^2-10*v^6+ 6*v^8)*z^4+ (-v^4-3*v^6)*z^6
12a_115,(-3*v^(-2)+ 8-6*v^2+ 3*v^4-v^6)+ (-5*v^(-2)+ 16-13*v^2+ 6*v^4-v^6)*z^2+ (-3*v^(-2)+ 13-10*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_116,(-3*v^(-6)+ 8*v^(-4)-9*v^(-2)+ 7-2*v^2)+ (-3*v^(-6)+ 13*v^(-4)-16*v^(-2)+ 12-3*v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-12*v^(-2)+ 8-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_117,(v^2+ 3*v^4-8*v^6+ 9*v^8-5*v^10+ v^12)+ (2*v^2+ 4*v^4-14*v^6+ 14*v^8-4*v^10)*z^2+ (v^2-10*v^6+ 6*v^8)*z^4+ (-v^4-3*v^6)*z^6
12a_118,(-v^(-6)+ v^(-4)+ 2*v^(-2)-3+ 3*v^2-v^4)+ (-v^(-6)+ 3*v^(-4)+ v^(-2)-4+ 4*v^2-v^4)*z^2+ (2*v^(-4)-v^(-2)-2+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_119,(-v^2+ 9*v^4-12*v^6+ 6*v^8-v^10)+ (-3*v^2+ 16*v^4-19*v^6+ 8*v^8-v^10)*z^2+ (-3*v^2+ 12*v^4-12*v^6+ 3*v^8)*z^4+ (-v^2+ 5*v^4-3*v^6)*z^6+ v^4*z^8
12a_120,(-v^2+ 6*v^4-5*v^6+ v^8)+ (1-5*v^2+ 13*v^4-7*v^6+ v^8)*z^2+ (2-7*v^2+ 10*v^4-3*v^6)*z^4+ (1-4*v^2+ 3*v^4)*z^6-v^2*z^8
12a_121,(-v^(-6)+ 3*v^(-4)-3*v^(-2)+ 1+ 2*v^2-v^4)+ (-v^(-6)+ 4*v^(-4)-4*v^(-2)+ 3*v^2-v^4)*z^2+ (2*v^(-4)-2*v^(-2)-1+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_122,(-3*v^(-6)+ 8*v^(-4)-9*v^(-2)+ 7-2*v^2)+ (-3*v^(-6)+ 13*v^(-4)-16*v^(-2)+ 12-3*v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-12*v^(-2)+ 8-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_123,(2*v^(-8)-6*v^(-6)+ 7*v^(-4)-4*v^(-2)+ 2)+ (3*v^(-8)-11*v^(-6)+ 14*v^(-4)-10*v^(-2)+ 3)*z^2+ (v^(-8)-8*v^(-6)+ 11*v^(-4)-8*v^(-2)+ 1)*z^4+ (-2*v^(-6)+ 5*v^(-4)-2*v^(-2))*z^6+ (v^(-4))*z^8
12a_124,(v^(-8)-2*v^(-6)+ v^(-4)+ v^(-2)-1+ v^2)+ (v^(-8)-3*v^(-6)+ v^(-4)+ v^(-2)-3+ v^2)*z^2+ (-2*v^(-6)+ v^(-4)+ v^(-2)-2)*z^4+ (v^(-4)+ v^(-2))*z^6
12a_125,(v^(-6)-v^(-4)+ 1-v^4+ v^6)+ (-3*v^(-4)+ v^(-2)-1+ v^2-3*v^4)*z^2+ (3*v^(-2)+ 3*v^2)*z^4-z^6
12a_126,(v^(-4)-3*v^(-2)+ 5-3*v^2+ v^4)+ (2*v^(-4)-7*v^(-2)+ 9-7*v^2+ 2*v^4)*z^2+ (v^(-4)-6*v^(-2)+ 8-6*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ z^8
12a_127,(2*v^(-2)-1-3*v^2+ 5*v^4-3*v^6+ v^8)+ (v^(-2)-4-4*v^2+ 8*v^4-6*v^6+ v^8)*z^2+ (-2+ 6*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_128,(v^(-4)-1+ 2*v^4-2*v^6+ v^8)+ (-2*v^(-2)-2+ 2*v^4-3*v^6)*z^2+ (1+ 2*v^2+ 2*v^4)*z^4
12a_129,(-2*v^(-2)+ 6-6*v^2+ 5*v^4-2*v^6)+ (-3*v^(-2)+ 11-13*v^2+ 11*v^4-3*v^6)*z^2+ (-v^(-2)+ 8-11*v^2+ 8*v^4-v^6)*z^4+ (2-5*v^2+ 2*v^4)*z^6-v^2*z^8
12a_130,(-v^(-4)+ 2*v^(-2)-v^2+ 2*v^4-v^6)+ (-v^(-4)+ 3*v^(-2)-1-v^2+ 3*v^4-v^6)*z^2+ (2*v^(-2)-1-v^2+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_131,(-v^(-6)+ 3*v^(-4)-4*v^(-2)+ 4-v^2)+ (-2*v^(-6)+ 7*v^(-4)-9*v^(-2)+ 7-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_132,(v^(-4)-3*v^(-2)+ 5-3*v^2+ v^4)+ (2*v^(-4)-7*v^(-2)+ 9-7*v^2+ 2*v^4)*z^2+ (v^(-4)-6*v^(-2)+ 8-6*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ z^8
12a_133,(-v^(-6)+ 3*v^(-4)-4*v^(-2)+ 4-v^2)+ (-2*v^(-6)+ 7*v^(-4)-9*v^(-2)+ 7-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_134,(-2*v^(-6)+ 5*v^(-4)-4*v^(-2)+ 2)+ (-v^(-6)+ 8*v^(-4)-11*v^(-2)+ 6-v^2)*z^2+ (3*v^(-4)-10*v^(-2)+ 7-2*v^2)*z^4+ (-3*v^(-2)+ 4-v^2)*z^6+ z^8
12a_135,(-v^(-8)+ 2*v^(-6)-v^(-4)+ v^(-2)-1+ v^2)+ (3*v^(-6)-3*v^(-4))*z^2+ (-3*v^(-4)+ 1-v^2)*z^4+ (v^(-2)+ 1)*z^6
12a_136,(-v^(-6)+ 4*v^(-4)-5*v^(-2)+ 3)+ (-2*v^(-6)+ 7*v^(-4)-10*v^(-2)+ 6-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_137,(v^(-4)-v^(-2)+ v^2)+ (-2*v^(-6)+ 5*v^(-4)-6*v^(-2)+ 2-v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-7*v^(-2)+ 5-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_138,1+ (-2*v^(-2)+ 5-5*v^2+ 3*v^4-v^6)*z^2+ (-v^(-2)+ 6-7*v^2+ 5*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6-v^2*z^8
12a_139,(v^(-4)-2*v^(-2)+ 1+ 2*v^2-v^4)+ (2*v^(-4)-7*v^(-2)+ 6-v^2)*z^2+ (v^(-4)-6*v^(-2)+ 8-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ z^8
12a_140,(2-2*v^2+ v^4)+ (-v^(-4)+ v^(-2)+ 1-3*v^2+ 2*v^4-v^6)*z^2+ (2*v^(-2)-v^2+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_141,(3-6*v^2+ 6*v^4-2*v^6)+ (-2*v^(-2)+ 9-15*v^2+ 9*v^4-v^6)*z^2+ (-3*v^(-2)+ 10-12*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ z^8
12a_142,(5*v^4-7*v^6+ 4*v^8-v^10)+ (-2*v^2+ 12*v^4-14*v^6+ 7*v^8-v^10)*z^2+ (-3*v^2+ 11*v^4-11*v^6+ 3*v^8)*z^4+ (-v^2+ 5*v^4-3*v^6)*z^6+ v^4*z^8
12a_143,(v^8+ 7*v^10-10*v^12+ 3*v^14)+ (7*v^8+ 24*v^10-24*v^12+ 4*v^14)*z^2+ (11*v^8+ 28*v^10-16*v^12+ v^14)*z^4+ (6*v^8+ 13*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_144,(3*v^8+ 2*v^10-6*v^12+ 2*v^14)+ (2*v^6+ 11*v^8+ 5*v^10-9*v^12+ v^14)*z^2+ (3*v^6+ 11*v^8+ 6*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_145,(5*v^8-3*v^10-2*v^12+ v^14)+ (2*v^6+ 13*v^8-v^10-6*v^12+ v^14)*z^2+ (3*v^6+ 11*v^8+ 4*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_146,(-7*v^(-8)+ 12*v^(-6)-4*v^(-4))+ (-18*v^(-8)+ 42*v^(-6)-14*v^(-4))*z^2+ (-17*v^(-8)+ 52*v^(-6)-16*v^(-4))*z^4+ (-7*v^(-8)+ 31*v^(-6)-7*v^(-4))*z^6+ (-v^(-8)+ 9*v^(-6)-v^(-4))*z^8+ (v^(-6))*z^10
12a_147,(-5*v^(-8)+ 7*v^(-6)-v^(-2))+ (-8*v^(-8)+ 16*v^(-6)+ 5*v^(-4)-4*v^(-2))*z^2+ (-5*v^(-8)+ 14*v^(-6)+ 8*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 6*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
